fixture,league,market,market_display,model_prob,entry_odds,bookmaker,match_date,leg_id,ft_result,hit,status,closing_odds,clv_pct,clv_source,primary_source,f2_sources,f2_agreed
Nott'm Forest v Leeds (Premier League),Premier League,OVER_2_5,Over 2.5,0.4901997732246383,0,,2026-08-22,Nott'm_Forest_v_Leeds_Premier_League_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Nott'm Forest v Leeds (Premier League),Premier League,OVER_3_5,Over 3.5,0.27152653517022085,0,,2026-08-22,Nott'm_Forest_v_Leeds_Premier_League_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Nott'm Forest v Leeds (Premier League),Premier League,BTTS_YES,BTTS Yes,0.547440425918108,0,,2026-08-22,Nott'm_Forest_v_Leeds_Premier_League_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Nott'm Forest v Leeds (Premier League),Premier League,BTTS_NO,BTTS No,0.45255957408189196,0,,2026-08-22,Nott'm_Forest_v_Leeds_Premier_League_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,1X2_HOME,Home Win,0.6118951420511196,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,1X2_DRAW,Draw,0.19823011728286474,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,1X2_AWAY,Away Win,0.18987474066601565,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,OVER_1_5,Over 1.5,0.854335661354158,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,OVER_2_5,Over 2.5,0.6610066721194673,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,OVER_3_5,Over 3.5,0.4424856469637503,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,BTTS_YES,BTTS Yes,0.6171950872800103,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Estoril v Rio Ave (Primeira Liga),Primeira Liga,BTTS_NO,BTTS No,0.38280491271998973,0,Bet365,2026-08-22,Estoril_v_Rio_Ave_Primeira_Liga_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sporting v Alverca (Primeira Liga),Primeira Liga,1X2_HOME,Home Win,0.8368141512963344,1.25,SportyBet Nigeria,2026-08-22,Sporting_v_Alverca_Primeira_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sporting v Alverca (Primeira Liga),Primeira Liga,1X2_DRAW,Draw,0.15150023700892531,0,SportyBet Nigeria,2026-08-22,Sporting_v_Alverca_Primeira_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sporting v Alverca (Primeira Liga),Primeira Liga,1X2_AWAY,Away Win,0.011685611694740215,0,SportyBet Nigeria,2026-08-22,Sporting_v_Alverca_Primeira_Liga_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,1X2_HOME,Home Win,0.2569291297574373,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,1X2_DRAW,Draw,0.42861762490062155,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,1X2_AWAY,Away Win,0.3144532453419411,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,OVER_1_5,Over 1.5,0.49605788074591134,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,OVER_2_5,Over 2.5,0.205552866134855,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,OVER_3_5,Over 3.5,0.07297913645092732,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,BTTS_YES,BTTS Yes,0.32644427385507,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fakel v FC Orenburg (Russian Premier League),Russian Premier League,BTTS_NO,BTTS No,0.67355572614493,0,Marathonbet,2026-08-22,Fakel_v_FC_Orenburg_Russian_Premier_League_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,1X2_HOME,Home Win,0.269667750368512,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,1X2_DRAW,Draw,0.33298032851076526,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,1X2_AWAY,Away Win,0.39735192112072293,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,OVER_1_5,Over 1.5,0.7577117864053071,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,OVER_2_5,Over 2.5,0.46938927541805053,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,OVER_3_5,Over 3.5,0.2535394073537335,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,BTTS_YES,BTTS Yes,0.5489863620719186,1.89,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Akhmat v FC Rostov (Russian Premier League),Russian Premier League,BTTS_NO,BTTS No,0.45101363792808136,0,Marathonbet,2026-08-22,Akhmat_v_FC_Rostov_Russian_Premier_League_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,1X2_HOME,Home Win,0.5628805119455593,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,1X2_DRAW,Draw,0.3001957209934094,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,1X2_AWAY,Away Win,0.1369237670610313,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,OVER_1_5,Over 1.5,0.7332037849722862,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,OVER_2_5,Over 2.5,0.44363489351150937,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,OVER_3_5,Over 3.5,0.23206538899565088,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,BTTS_YES,BTTS Yes,0.4665293004685217,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
CSKA Moscow v Lokomotiv (Russian Premier League),Russian Premier League,BTTS_NO,BTTS No,0.5334706995314783,0,Marathonbet,2026-08-22,CSKA_Moscow_v_Lokomotiv_Russian_Premier_League_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rangers v ST Mirren (Scottish Premiership),Scottish Premiership,1X2_HOME,Home Win,0.7802062196426097,0,Marathonbet,2026-08-22,Rangers_v_ST_Mirren_Scottish_Premiership_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rangers v ST Mirren (Scottish Premiership),Scottish Premiership,1X2_DRAW,Draw,0.19047126515878582,0,Marathonbet,2026-08-22,Rangers_v_ST_Mirren_Scottish_Premiership_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rangers v ST Mirren (Scottish Premiership),Scottish Premiership,1X2_AWAY,Away Win,0.02932251519860446,0,Marathonbet,2026-08-22,Rangers_v_ST_Mirren_Scottish_Premiership_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
ST Johnstone v Celtic (Scottish Premiership),Scottish Premiership,1X2_HOME,Home Win,0.05178179903576008,0,William Hill,2026-08-22,ST_Johnstone_v_Celtic_Scottish_Premiership_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
ST Johnstone v Celtic (Scottish Premiership),Scottish Premiership,1X2_DRAW,Draw,0.2032963808287127,0,William Hill,2026-08-22,ST_Johnstone_v_Celtic_Scottish_Premiership_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
ST Johnstone v Celtic (Scottish Premiership),Scottish Premiership,1X2_AWAY,Away Win,0.7449218201355272,0,William Hill,2026-08-22,ST_Johnstone_v_Celtic_Scottish_Premiership_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,1X2_HOME,Home Win,0.5004493602094154,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,1X2_DRAW,Draw,0.2679104633823606,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,1X2_AWAY,Away Win,0.23164017640822399,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,OVER_1_5,Over 1.5,0.7784549588924242,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,OVER_2_5,Over 2.5,0.5252126649842256,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,OVER_3_5,Over 3.5,0.3031038945171977,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,BTTS_YES,BTTS Yes,0.5542554513566245,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Dundee United v Dundee (Scottish Premiership),Scottish Premiership,BTTS_NO,BTTS No,0.44574454864337554,0,,2026-08-22,Dundee_United_v_Dundee_Scottish_Premiership_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,1X2_HOME,Home Win,0.18102289271534394,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,1X2_DRAW,Draw,0.239914438385534,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,1X2_AWAY,Away Win,0.5790626688991218,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,OVER_1_5,Over 1.5,0.7038815576813171,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,OVER_2_5,Over 2.5,0.44691196186841753,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,OVER_3_5,Over 3.5,0.23475007132349865,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,BTTS_YES,BTTS Yes,0.4459422370587811,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como (Serie A),Serie A,BTTS_NO,BTTS No,0.5540577629412189,0,Bet365,2026-08-22,Udinese_v_Como_Serie_A_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,1X2_HOME,Home Win,0.8565330267448714,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,1X2_DRAW,Draw,0.10894676153428272,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,1X2_AWAY,Away Win,0.03452021172084585,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,OVER_1_5,Over 1.5,0.8690096987998392,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,OVER_2_5,Over 2.5,0.6789234836500321,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,OVER_3_5,Over 3.5,0.46305524649355545,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,BTTS_YES,BTTS Yes,0.39087900985825097,0,Bet365,2026-08-22,Inter_v_Monza_Serie_A_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Inter v Monza (Serie A),Serie A,BTTS_NO,BTTS No,0.609120990141749,1.57,Bet365,2026-08-22,Inter_v_Monza_Serie_A_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,1X2_HOME,Home Win,0.2175978620459425,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,1X2_DRAW,Draw,0.2499819587239871,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,1X2_AWAY,Away Win,0.5324201792300707,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,OVER_1_5,Over 1.5,0.7076102921639263,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,OVER_2_5,Over 2.5,0.4516071722754639,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,OVER_3_5,Over 3.5,0.23862077615039629,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,BTTS_YES,BTTS Yes,0.4711086477139036,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Genoa v Napoli (Serie A),Serie A,BTTS_NO,BTTS No,0.5288913522860964,0,Bet365,2026-08-22,Genoa_v_Napoli_Serie_A_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,1X2_HOME,Home Win,0.3143771025633936,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,1X2_DRAW,Draw,0.317374084488667,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,1X2_AWAY,Away Win,0.3682488129479395,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,OVER_1_5,Over 1.5,0.5565921618853428,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,OVER_2_5,Over 2.5,0.28867538582601376,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,OVER_3_5,Over 3.5,0.12051746687824424,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,BTTS_YES,BTTS Yes,0.3668050534920215,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Parma v Cagliari (Serie A),Serie A,BTTS_NO,BTTS No,0.6331949465079785,0,Bet365,2026-08-22,Parma_v_Cagliari_Serie_A_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,1X2_HOME,Home Win,0.1810229870493369,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,1X2_DRAW,Draw,0.23991449203102147,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,1X2_AWAY,Away Win,0.5790625209196416,1.88,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,OVER_1_5,Over 1.5,0.7038814987716827,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,OVER_2_5,Over 2.5,0.4469118896487499,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,OVER_3_5,Over 3.5,0.23475001200886322,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,BTTS_YES,BTTS Yes,0.445942248752382,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Udinese v Como 1907 (Serie A),Serie A,BTTS_NO,BTTS No,0.554057751247618,0,SportyBet Nigeria,2026-08-22,Udinese_v_Como_1907_Serie_A_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FC Luzern v Lausanne (Swiss Super League),Swiss Super League,1X2_HOME,Home Win,0.48217515680777234,0,Bet365,2026-08-22,FC_Luzern_v_Lausanne_Swiss_Super_League_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FC Luzern v Lausanne (Swiss Super League),Swiss Super League,1X2_DRAW,Draw,0.2813192118716154,0,Bet365,2026-08-22,FC_Luzern_v_Lausanne_Swiss_Super_League_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FC Luzern v Lausanne (Swiss Super League),Swiss Super League,1X2_AWAY,Away Win,0.23650563132061225,0,Bet365,2026-08-22,FC_Luzern_v_Lausanne_Swiss_Super_League_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,1X2_HOME,Home Win,0.32344212299400754,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,1X2_DRAW,Draw,0.2753124709636349,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,1X2_AWAY,Away Win,0.4012454060423575,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,OVER_1_5,Over 1.5,0.7612045755106884,1.25,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
